user;digital_footprint_score;cpf_score;invitations_sent;invitations_sent_approved;friends_in_base;acquisition_source
BBBF58B3CB88632E8340BF632FB73C3A97765BFD56E66C48C8C1CB68423D0D1E;;;0;0;0;A
65D52D8444D19161D9F42F6917FC1FC4D71F19A46A7ACE1B6EBFAA3DF9E76F93;;;0;0;2;G
F44A3283506412F374D4D86648649BDD4D970A5D9A9C513C5242896C1118A3AF;;;0;0;0;D
D077469F49D53B694ABF3E6382E7A5A941E0FF4FDBB25B30D5434AD06A02ECE1;;;0;0;0;G
A500009BCB4EE4C9114532D7E9C75CAF5F36F7AD47579E0D1E2361BF60963EE6;;;0;0;0;G
520F7E695BE26E2DD7EDAD16F6315ABC607ABCBEA9632DA831ECD8ABFDE5EB42;;;0;0;0;G
EDBF4A37596E31024683B1C7A0B2600645AFBF595E2CC50252B6805D935B5D89;;;0;0;0;F
237539B9BF976A5873225F58E8D5866C3EE2DEBF8F63477FD06B12738405EB49;;;0;0;2;D
B6773FF0BF2D7345D73D35E65BF91115FD9B7E7F953BC242AB18D037FB59F1C8;;;0;0;1;F
5B9DDB2A58DF87D087C626F83958921AEB0968BC817EA480BDCC24E16BA93E30;;;0;0;2;F
62E3E20FBA1B95673516EC5146C20B3C8B70588EC213BECD054106E2D868C54F;;;0;0;2;D
1B0C94EE30183BAE96E3FEC7B682B94DD5DA27C7C041B08BCAA704AEE1A25ACD;;;0;0;0;F
0000416CD89C2910258E4477352DFEB61B4481CC7E65673D92D649D32AD35129;;;0;0;0;G
00D4A2537EAB878F59FB6D0FCF95DD1F21E4A05871E0E9C3CDB0AA0D97D8AB20;;;0;0;5;F
B29FE56F78E66F733A361E539E09604688E47CF8A1BEDD3C96E8F4D1CB96CD80;;;0;0;0;G
0E969DA3F07B743C1CB08688505AE8C8A96F2B2085F8DFFE7E44A8DC38370A19;;;0;0;1;A
E30A399F6D42749A000E04BEC60344486FCA794640EA2D634E8D25EE62528BAB;;;0;0;0;D
90168A570C2CFF5AE265077829313137975C3437A39202EA3E474319F096F6F6;;;0;0;0;G
F398B3F8923BC45EACC916665436143362788D402A3394C8971CF7B7F5074562;;;0;0;7;U
5572A3D15B5166904E326B4C8482AE7AF59A222ED78D8812ABD0EABA88483911;;;0;0;0;L
55F18EEC59454772B8CC60BEC65E67237E8E9A9D29F40E87C009A3E66A320634;;;0;0;0;G
8188DC9E716F2FCB8D61559FB2282F90BCED7FC45746C6D140603B6CCA16AFAD;;;0;0;0;D
2FCF6F0BD2D5C5756890A95C6FD4DC9EF80590B1FB4AD85910F4F3C2E77D0D4C;;;0;0;1;F
33889EDE521A38574A49F48503CA11809CA273558EAAC3C982FEF1B17499A3C4;;;0;0;0;F
2670B9DB862AECB80A4CEA57E95A87BC50CEAD84F1390C23955D9D7B13F94CB8;;;0;0;0;G
632B920A5F3ABBB9119F5202CF1141519FCCD179FB52C4A38CA6F1E195C1ED2B;;;0;0;0;R
18A12B829D3B46A6A3FB00A65DE245775AFED07C3603E2D116672B25CAE0FAFD;;;0;0;1;G
EB15EA160F5C34FC3175E129F4E36FE3EBC85F35E7BEB3BED111B942F4677539;;;0;0;0;G
AB551D29DFA709F2FBDD1FDAFC17CB17C197C2A72371085CA542532C82531782;;;0;0;0;G
5E5150CC9C4A3F2DD206239CFDF877E0A9761F621B9552FAAFE197F3DA636F7E;;;0;0;0;R
F538FD6351D6472219C31841877D8032A682732C685B2ABD0E4E9C9DC0CD6B09;;;0;0;0;G
7F18A7FBC596F5B8E235AFBFCE3340B62F914FAF9092E34CA2C35C84BFF569B8;;;0;0;0;G
E9B0EE7FDF0A4A06D4AA2D38B87CE10B7B679EEBE767071AD9286FE3DC1BE356;;;0;0;3;R
3955765B52F3AA23CD8FB707B4B0DD5046FBFC1CFF063216625DBAEA904352B3;;;0;0;0;G
AFE3EF3183487A0FEF040F9B06C2E7EFC428BB38E0776371841DCBB822CFC9A1;;;0;0;6;D
B98AC43864CF956434C4BDC04D1AADB386CD390893ED94299BDF9FBB4B8EE418;;;0;0;0;G
E3DB58CADFE75745FA52049C5F5AA5B8FA63EC06FCDCF3650ACA508A19C2BC4B;;;0;0;0;A
460F5CCFCC6FA0E2913E10F138A43AAA0358E4C1C8A97B79F9AC1DC46E9DD6A1;;;0;0;2;G
5E6CD8BFB7BA36B7CB543332A4A219B6CA42B90068167A6EE9290FCCCA097D14;;;0;0;0;G
E452BFEDCA084BCDE3B9873FF7C54CBED5763943C8BC9EB46E4B5CEF0A87A6F2;;;0;0;0;F
61C1322FBA6137232906E883A696E1B6B11EF5DAE3FDCA75DA59984274F4B417;185;246000;0;0;0;G
7F8DB286E0126F4AF44ED226BE384A6F78E985E9238995C13389BD7ABEF44CAA;50;733000;0;0;2;R
A413B488A7AD73F0AD309760F0EDB58447F13065BCD3EBF5B681CB3CAC8C7D38;50;972000;0;0;0;G
5F60C4E04F935370AD0F36F17B1211CAF272D14694FA3796E9C88CF99E2180D3;50;944000;0;0;0;G
C1D8D678FD42760B2367AA181C2239325C19C1AD68206F9558A5952CBDBC5D37;238;919000;0;0;15;F
7FD14DC8092AF96090DE2AB3D6A59EC89ED627EC63686A6EC0EFAB3F2901F99E;75;755000;0;0;0;G
3D6C3D0747E31BDCD4BF21EC9201CAC5792012D100F55A14F50C3A596FE7FE07;25;755000;0;0;5;U
6BE11CFB16D724321F5A2C7399D9D2F8B227CA69241A58F52DA4727ED955C82F;184;696000;1;1;3;U
B60880D74DC2F9B0256311CBD7CA0FF433D7B531BC6CCC4210270E81C2EFD45A;244;474000;0;0;2;R
B47A7D032A66F82B7F2EE3335550AC68DE341F7B58A333EBC02B3308C4F9F71D;187;511000;0;0;1;G
E251102DA8516F312C2706F37240B4C8FD2B3606A1D08388FB7969646C5E5619;500;913000;0;0;0;F
2CD6B12BDB35609E5111D3640287B8BA3726AAA9E6D3E9A5EB26F6969C67113D;91;445000;1;1;3;G
98ABE594B9CCD8037C1BD0060148FC566FC3A355C735251517AA2411A8553CDA;94;178000;0;0;0;G
B5E717A9DC4E8649A697D68B57E6192A69B4C01EF747181ED71C1FFEC5F67B7D;50;686000;1;1;4;D
2FC3B0DDD39558A30AB77F02E0D0657BA670BF9DD93E333B3673B87E8BDCADDB;85;956000;0;0;0;G
4747CA4CB0DB7781BB179D0BBB35C09FFD95BB44BBC31ECB5680096DD0AF32EB;500;800000;0;0;1;D
5B3E3C033D5D2EC7B985526D795C5D69AFE0DEBE1542F12C925F87682926E9F8;178;178000;0;0;0;U
5A9701CD930CB4BD372C1FDF8B597D91489DB8657A654757A08B2BF52A22E768;74;888000;0;0;0;G
879BED78AAEB51631CD29BFC6DE6BB8F5C0DD87EED88FDB2CB703AA74B468BFB;91;246000;0;0;0;G
316876CF1B47350CC489CF7834B195FA71CA9CDC1C9221D9DEBFAC07686036E4;83;916000;0;0;0;R
520622EB8C1F747BEC76DF561C0CF9999C8B9ECE09B5CB263A9896FEFE43B459;40;840000;0;0;0;D
6116A40F7D44F25BCFFB599DDB5818EB5C6CB7DEB3E5C4D378913D8BA87ACC94;118;226000;0;0;0;G
3ED2ADFF850D506C5E359CE9901BCC7516055203FFA0677CCD80FC18F48E056D;906;795000;0;0;0;G
C2E81E2CA89AE11FCF55F0D939B984173008A3F58CE71E146B37C14148D05982;25;919000;0;0;4;U
27D0553707039052FA3DD2FFCE0F043DDE76CF9194F729BD2554EB5493820327;70;964000;0;0;1;F
D1084FB0C5B0820717432FF4E1E3C250ABD2011D27A5F9D2E96342B24FB31D69;42;913000;0;0;1;G
2F1143E767F4582B2EBD91DB9947DAD766BB8F6CDC1ED57D42E61819C3B37B83;30;377000;0;0;0;G
967DFCF422350592348EB669343E9A737A4967024FF50104C8E3FFB07BFB447E;198;377000;0;0;0;G
FA6600DD555972CAA60ADA7EA65EA81BACD7C456E918EC44DAD11EF5F0966E5C;170;178000;0;0;0;F
17A56D2264AC815F8C1D80DD0ECBB88D9C5037588DD7DD18230F113CCEC72F05;50;73000;0;0;2;G
671617A3FD4300B67145CC0BE4493E17C1E48CDB74493E8FC543BF2C94DF7B20;500;43000;0;0;0;R
3115B3171D7E38422D171C3318155F74EB9AFA3D65C1BBA6EEC33018CAB8CF97;84;959000;0;0;1;D
E323B9E2ACD29EE6C2178292BBCD9E2771C10A88B233E2D3D33A731BBD7C3EB1;50;445000;3;3;13;U
CEE2EB388A9DC520CC82520B25647059EAC9C60352FD7AC33D5E1D0CC1E6FC97;40;155000;1;0;3;F
AB79F39569B214F37F1A73E31F50AE7EB1AF5B65D9117264F23C9C6FA9E6D6F7;158;683000;0;0;1;D
6B743EC25AAD28F5684007FC7A7BDCFCE7CB7BC46BDEC7A2AF7F29E154290063;40;804000;0;0;0;G
97D9532DEF2BC905D9D9B66DE59CEF3AF193B11B2903DBF592A625866A116312;30;975000;0;0;1;U
F5CC9A69534B7D5E78EA66B058076071D3CE3B3F7C6564504C38E08B685E263A;161;226000;0;0;0;A
8C7F9053D3D2DB15B432B903DF84F6B8514DE5247150F641C6EE8D4E1BD79E79;168;755000;0;0;0;G
9DA3584210678FA8543D069219C4A1A54D1554E32026D9B7CBA79AE6AE1D0C05;25;913000;0;0;3;U
CCB437FF9CAFA2C9AA5ED280F959EACF715A6773CA1BD4FC70F5B756095F65C9;76;818000;0;0;5;U
EAE8AB1CA9DDB520270092501A30CE31C786360EF750BED528648F4CA57DC91B;50;626000;0;0;4;G
C1E7AEB8F8EA2A37AD3623FD77DCECAD313DC66E1C76B3F6606D302FE74FD66D;228;504000;0;0;0;D
CC485ADB5C36D3C317C2DE79F458C70EB566AF184C8546BD0F9707DECBFC3125;108;43000;0;0;3;F
0ADB05AC7D8A8047A7398A36C3C3A028FAFB353B91507FDB3DEBD9CADF5A01CE;30;178000;2;2;4;R
17FC7D6EC4850BB72D97164CCED816E4F072F56A74B5004251CE7028DF1FC051;242;219000;0;0;1;G
AF4085665696F279325EF2F67A983FA7DAE5EEAFB091B9ABB1D4B1753E6AC0CB;92;944000;0;0;0;D
82F13C6D79FF3FC0A28F9AD0938FA27CF0F15475E5832FE09F18CB9D71966D72;123;900000;0;0;0;G
0A4BCBF7BD23730F6BD3C590E7C8AD8CF400BD29C5CE402AD775486CED61E4EA;69;907000;0;0;6;U
234BB1C4B1F7B93F95DF5F95D7A14931EA2BB4CABC171ADEBC4A45BA54E24003;118;545000;0;0;2;G
7F1DAC6F4826FC615C858D8AB47606BDA74212D4FC65B05A9D21CE165C244E7A;122;377000;0;0;5;R
C026511344FA6383C6C4B17AB9BE0D95312552BD8EBFD2B9514E55B1164CC97A;182;800000;0;0;0;R
CC0B60656F1A9B7C599193D4B320B3D1F61D07F03C39C4DAA5134B8AC63C3913;77;926000;4;4;6;U
094707D9E21F7EF2D958E33F63EF6A267CAB8B97A3F97B94F5492171D2DB5AE2;82;646000;0;0;0;G
507527560B92AE787D7321089874A36C1E46CA4C9AEF0B954446248F1DDBBD6C;50;739000;0;0;2;U
D2862837C7DE8C3551B1437C0541482E67996B3D7FC9CDB3606EE6DC9D252C41;50;178000;0;0;0;R
73C086E4872ED4EC6396F96E326FCD8A4192AF14D9AF58F53CC046E42BA7B4B6;50;641000;0;0;0;G
E129333392A47375E36D2156A50ED7E6F15FA23D0D08F06BE5343C759FA06C04;50;773000;0;0;3;R
9A536B2AB46B994F8368DE6CCDD256F91EB05723D348CBEE68510582FF24A313;500;178000;0;0;0;G
6A4C7130523F9D48A96A1EC22495A30CE6CD7D7E59AD00D7C70D8D03F13E4241;500;972000;1;1;0;G
88A1B0FF61E110B1800A8D148C1E4400345A42764F091162275CD75C9937C1A9;129;73000;0;0;0;F
2455BB85D4DD5C7F0B76482EF1B8D98E7171B86BD58CC4C634CDDFC9FD8C15BB;179;822000;2;2;0;G
D9AF4AC9151E438D1DE1618A711FEABD364811EABE14C79C151C1EBDEB4A2ACD;50;941000;0;0;0;D
E0F87CC55FA293F81FF3C989088BFB6D0E15FEEAAB8AA0C1665E3BE28E2F0D53;50;892000;0;0;0;D
A5DC540051A3ACF3C49F2798B0A38076D2AD64D07638BAAEC82E1904FCD32C30;148;726000;0;0;1;R
829B56726DFCF2BB58C2A751A4C0343F1E6BBA9424E1D09AE0F0AF8AB45434D9;40;703000;1;1;1;D
5A4A6544FFEE10B4AAD610B76BD7E38307E1D65866FA80CE8069814081B42B6D;500;226000;0;0;0;R
41E923E728448E51E59896854BB7AB46A2D46B09409CA3C02CD98E3E2FB7D92B;146;47000;0;0;0;G
02781938440736DAECB0951FDEDB2AE6E78D871FB10241B17653B5D8CE98EF78;141;246000;0;0;0;D
C4903B964A1DB0C83C75CE192F340F831BCCDE2BC8068CCC6BED05467B502AEC;30;858000;0;0;1;R
BE86196B73920B9BB6ED1151C3F0D4C761D877286EF4338717037106B1BE3550;50;879000;1;1;0;G
F4B64F1FE41ED4983EFD43C22BA461B1D32DC704191270A63590C751CE855A22;50;850000;0;0;1;G
1628E2150633D90EBA81363321D1FFC23624C3AEA7764A11666A168AA39E8347;142;60000;0;0;0;G
404451C1BC57304B02AD25584A05BDB21BE957D63A999A01F11BA458CCD98725;208;178000;0;0;0;G
3AB2FA11AF0DA57E7342552597348E3A034EC7AA1F815BE5F7E97FF692E367E2;40;710000;0;0;0;R
C50B8FBC0BE28FE548ED7604D70418018702A11B3F1E7866E8B6A487E45BE31B;200;726000;0;0;2;G
4E285D60E38281B1C6E56CF3162808800C654CDE96CD89A7247476CE34E6BC68;30;504000;0;0;2;G
1926ABA791E29FD1AA2D2920E9BC1129E3189EB9F6F416C62C8C460A64CD8504;500;178000;0;0;0;D
52B1A420CE2F4CFCDB1CD81CD2C145AC41225C0EC56A73575EE6D173AF0812E5;50;504000;1;1;0;U
9CB2264566B6C5048CBF8F4DB14B61B0A958DEAC627B9341AA7D157C2BC3A5BD;136;107000;0;0;0;G
E948E41600F9F86CBA1EA81E959B19B1F8F8E0B304E7B70DF01B3B66A76EB064;50;377000;0;0;0;G
E6DED65842061E0F88D535F8E0A4576A2D184E13831B0DCFF01C06D871380ABF;30;818000;0;0;2;U
CC735C2B5C2CA15ABC1ACFE09E81CB162EC26E6160A0745F17EB053624747C39;80;773000;0;0;0;D
A340E80A0F3A2E20B25073C7A6D0EC483C54A4F1A821440941E66089AB6A68E0;40;970000;0;0;2;U
1B8DCE650B0F688B74A6D16C07E3F6D48C5ED744FB60382AFAF1F41578D87161;94;219000;1;1;1;G
50C35FC1DA6B8102B9495EC045F445684D6475BE67E39C49B6006C802492F238;50;970000;0;0;1;R
9F16012FF01CAFC5177E630716572B9AE4AF7D1B9C9AD192498390980E4CBCCA;77;;0;0;0;D
A48E64AD0C680A48AD2DF9BD1376446917D2EB5DF9995F7DF6ABA9756EB1CF40;50;108000;0;0;2;G
245B63218DE00FB401142201977BA5A446CE6FFCFEB5E11497FC739AED1D5E8E;40;960000;1;1;0;R
E42FE773822700EF98B1233A4211F30B9368D8EF46AA2DF0D5A8AC3336A7965B;40;686000;0;0;0;D
300D50F4AB543891D706E5107D5C0E5540ED794B71091564A80096D3A547B171;288;47000;0;0;0;G
683CB0CAD7237E66AF1A67E86DB944DB0C105BC099753B8C4B2AC521D9A956A8;500;960000;0;0;0;G
BB163E1CC9ADCB7C939819C7F44882AEC616038853F854E56F7BDCC1F57F4744;91;777000;0;0;1;G
F3DA96624065A22851812124D88FC78BD0079DBA84F6F7D61C086A415E69E7BE;500;178000;0;0;0;G
262FEC274C1981DD747D7A729DA2091DE04314F4CE54EAC039EE5F4A7446E81B;195;964000;0;0;0;G
E2676609F3C00C46F8E11BB7BC44EBB029D59DACA3013CFD93C951955D8E806A;236;679000;0;0;0;G
3CEE12A049E78F8980F48B85BC6A0FE264E37AF123B713AD42602CB14A478C75;50;932000;0;0;0;G
DDFAC0BBEA8B6404CB1259EAA06CAF657CB75A1483B8337DA0617D06473CE804;170;929000;0;0;0;G
584C8575E787334FABA25070C4C753EE7A2BDF7EDE08975D703BA56E8CBC9AF0;136;377000;0;0;0;U
CA679E2148D0AD3FBD81C49EA6AC8D350D0136F6EB3A7C139132F98FD6F5CBC8;50;440000;1;1;4;D
DC5442AF592491EAA4E510016F45431B4355FCF327A8ADB1DE01BF8B8701ABA9;167;178000;0;0;1;U
842E50951B7921EF22AF41FBA8821838F3FA9C45F13EFC1ADAF0F407F0C3C65E;50;178000;0;0;0;G
828E9107FFAD2C836BE1157EFA8CA05680333FA1600F49B436C3C45A394FD136;25;663000;0;0;0;U
6672828CDB63A3097B57F2473865BE8AE6A809B749D23B1876C9BA66B2244172;87;932000;0;0;0;U
4BAFD33630EB9E967F7B7DB53809E399473F97669DE78F0CCF94333EF2D7D37D;50;511000;1;1;2;U
4CA2FAF81E708951623BF802C8F1E956BB35293E9578155064C4F072A22A27EA;50;969000;0;0;4;U
BCADC4A00E79BABFDBEE423EF2876CBED531F5551FBEA48061A79CBEDE01AF89;78;916000;0;0;1;U
3EAC9205CA21D576BBB9CBFA933B9C5F64BB4DBDD4C05DE9DD4B7698AD8F88DD;209;979000;0;0;0;G
B999235E55AA7186453B5362FDB288C2137811024D59A017767700366BE19CCA;30;377000;1;1;1;U
72FDCDF7687C0C03D75E3FDF50CCB947E9F8DF125417B7F6D869502EE460A740;133;75000;0;0;0;G
B1DBBDE060192B7D492F580EC8C6492B0655C291213CD6338F41F7ECF03875B2;50;755000;0;0;2;R
51AA49748B6DBC5B67FB9FCB6C730BD9531054082C3A45544BE7279BD9C8A381;164;246000;0;0;0;D
14386AA3371F569982AB5433FA2A0C2D20D7E234BFA0509DDC72A7070291D7F1;74;377000;0;0;0;G
47CE9337321E022E7BC3D2872D3D109DCFFFA048E66D92E6857C0048D6A2E2E0;107;947000;0;0;0;U
41BFA21A5B2C68F03291B2EEEA6734501833474411A68A014238CC5E9EEC5B05;40;932000;0;0;0;U
199560463B9C36C4F69E7A08FEB2229DC38805FB3CBCE018D6D7F3266A911B5B;50;932000;3;2;2;G
2DBED8429D167370675855C199E9F7AF906ADC40CCE0656F786D184074005584;74;377000;0;0;0;F
22882A618E0F24BF8CDFC4861531D1F3D6E5C3EDBCAF7190396B636F921A3715;188;888000;0;0;1;R
C3247EDDD05C5BAF6A75213656126074C87DBCF16A6B0B09B48447549CD1907D;230;93000;0;0;0;R
146A62320E6029E6EEBF4E01292A268E84CCC33780C3AF6F2E809E13FD0E9675;50;919000;0;0;0;U
86FDA50FB5494E2724DE87C8E3E3AB3DE26C45E7092DC4BD9DA71DA756E3F327;77;972000;0;0;0;G
8FDC41578104B570FFD43446278B9322EB48BACAB267B42E98055450D7F3798C;284;188000;0;0;0;G
E87B7D2398319ECFFFF596ED3323773C054C36EE28C66EE236ADF6FD7F73EF3C;;901000;0;0;0;F
28A4C9C6C81A33C566C47B051BE22482BEDA9D7F254D45349A1BC4E84A05D1CD;50;226000;0;0;0;F
3F5B3B2F5F92969EF6E0394F4018EBFA770789B512C7FE10FF30C5D4FB58CA7C;167;311000;0;0;0;D
77D4FF3E593A386391346D8A5B73B2CA689AB8A1FEDA2DA7FEBFDF0B225D4125;40;650000;0;0;2;G
18B0B874B20E9528EB72194B2CD55A004AF674C884CF6C8BA67F82FF021B2CA5;500;170000;0;0;0;R
7B31C4212EF44C7E03D04FB7B0FA682413EDC0C1EC667381431D303201C39CF9;274;953000;0;0;0;G
8FBA1FFC13C591FED2C60CA4DEEF4F14D9532B72A76B3C15725DAB1BB54AE49B;50;964000;0;0;1;G
864D7E9ACFA337A94644F166DBC9CE0AD83BBA91AE4FCC822411E3667E3E7B18;500;854000;1;1;2;G
4D7F24E1C64CF8EABD71FEE8EB3F8353E7FA62934D0059736D5149CEBE8C60B8;79;929000;0;0;0;R
BC97CAA2ACACB68969BC947200B66B1E808F7E0D149B41F94888516E63C49790;50;377000;0;0;1;G
56582C158E2EA63D4C09517FA34ECBB8AF60B51682F9BEEA6FB9DE03E9392721;214;178000;0;0;1;D
EB79E20327BFFB7A0CD0FE157FED01121898135B0E2AF24E9955A9CB7B7A773C;;;0;0;0;U
A1A66328F03CCCA3B61260B5F48FA5B87A9297D089DC3EA3F7CBA4A9702A3F34;;;0;0;0;D
EF56B355EE6FDE4BBE8DA4E28E9FCD0A5BDC3657E21D3454825980042BCCB80C;;;0;0;0;G
24DC6112831FD407697C96C89B5BD845C3272C700F6739C857309EDFE0C075A9;;;0;0;2;G
D051DFBE83FA4F54A45A3C239F0BD461FE017BAED54559F1337CBB739C33F3E6;;;0;0;0;F
F23D203EDFD703DE74D05E784B6A1912FD1458F562089AA02DB1FF636764666C;;;0;0;1;F
253DED658F6A1503209329A524055E031365BB86B1F9A4C70A988AD5A3618211;;;0;0;1;G
F168AF87327B3F00F489D517E1945F401F101BA65173600B49627551CFF15199;;;0;0;0;U
CE887DF9E2DC2F9C2FAD1D4FBAD8D123E75E875650A4C99187C9976FFB6E034C;;;0;0;1;G
1BB0973E2D094ABF53DB129F10CAB59696EF4817E8E204C56F16DF20F1B0202C;;;0;0;1;F
4F254CD734C963D0DEB5551DC3B8CB0182B2812A0A620BD5CF13CC02D67114A5;;;0;0;3;F
7C6E9A0EA082FEBAECCAA07D3AEBB820ACEA0F9F8DF6186B3277DF922360B95F;;;0;0;0;R
7344B074F7A706004BD04853A8F37F5D1030856C04C450CB7FEC36C18182AA7A;;;0;0;5;F
CC2239B1F83B7284F04E62457F8816815E787F1A0586C08F62A0819587162030;;;0;0;2;A
0D9A39D7BE255F40E38C1B9CCB366D2F570A83C50C133C97FCAC4DF09FAFFB64;;;0;0;2;R
4CDE6D04D5325A0F1EF38422719EF8B4F3691597AD23A0D37023519DACB47556;;;0;0;1;G
51EDC01F5A1643D51D03C3C8BF954533170B0938119983860C54D5677C831F75;;;0;0;0;F
1A8687E04316EE639EABC9AE9A950398726C6CD1886AB8BB070B625CB5861B12;;;0;0;0;D
ACE435D441A0357ADD9F55791F9E0E88753473E20AE0DEF657528877C21C8088;;;0;0;0;F
82FBE9ACEE9F366538579CBE9DA1E57A893BEFAE102E3E90ADA44FBA655C026C;;;0;0;0;A
010549BFEC49253E8CCBB2DB360CCFB4C75E4618C4710842045063C5ADA69D8E;;;0;0;0;G
D398FB0463972DBA5E2E2FD9B2F4D8B147FCF599C20BBBADEAF766EA71139E6B;;;0;0;0;R
D7DAE0380ABD167AD6EE7A61E77CA19FCE3F2FDA73DCA37CCD876A6E727EE7A7;;;0;0;0;G
A6C8ECDA60F55020A49A526874E39C82546CD083BCE2F76A6BD0DC6F14AB356B;;;0;0;0;G
F2A786572D1F4BF5BB3C79AF4FFB8C17A696DD76D058274E437666013B2DF595;;;0;0;0;F
2D04A524B604D782468B749FCE06EF976A9AB20D9491592D37D44FD79E52B9A4;;;0;0;2;R
E7FD5FC4DDEE8946EEF5BD3AE05141BB967067F7AB87B468099C80578D15569A;;;0;0;2;G
3DAB66BE226CC7BD9D0A7ED4A757AFA0EB8015068FB7AF95A6DC7906FBB3D786;;;0;0;0;U
94D15B0DB1968DBE71962D9B74FCC73981E3D6C506198B463E5F6FAFAA279CA1;;;0;0;0;G
1E19FB7AD46F4A18022C133914308B6EED958AEDE74A1D7207BFCD43A94AF354;;;0;0;1;G
EC5A608905C7CECF62E2470B8B5E011986080D8237427A5B23E934491B4965FF;;;0;0;0;R
ECD787CA9F3841EF11F72AD2FFE5B497768AAEFD3D7374176C75DD28F01ACFEA;;;0;0;2;G
4A22A91438892C2F694D097380C7E13861A677B2BA59FEF0829BF9AA7F08F459;;;0;0;0;F
D323D41E8BD94C309B247822CB240941B13590B18187119A2EBC49B01D564D59;;;0;0;0;D
4E4EA0356D2E10908F8F7AF10AB6E67CADCE32389D56960E1C4AE79682948633;;;0;0;1;D
A5708F7601282BB0D0BBD5ECB722A9F0C83B27939741416E93F5DBA3F45E3A76;;;0;0;0;G
6DD671689FF28B569D4E41BB92A3E364F67CC3454AEBF4DFB2875F263BD32B39;;;0;0;0;D
608BD2E45B0D92EFA48113D7B9DE2B65F59201FCA7A9305EA1979C0185C90791;;;0;0;0;F
A2374310D0C7BB95FB68AC96C0785E04E7E903628D44A3C4D6A3D78CDABCF92D;;;0;0;0;U
A37B89F44C77784400E0F2588467B9E311DDDBED8F2644C431292430B167CA8A;;;0;0;0;R
9D7162A0E6206AAF70167B02927EF72984A42E7F3C92AB643CF9BA011DD9D851;;;0;0;5;G
B26BE076231599AC130823E36DE604A48368F8F9077D88C33BA278730DA9AB40;;;0;0;0;R
315F3DEACB13B9B38FA4444C13D00FE468195D06AE59311D83EC8DB51CBF3DCC;40;74000;0;0;0;G
743726E1800455D5D7225FFC2019D3F18E0BB576A1AB96C090068C33A04B9ED8;500;178000;0;0;1;U
C38021E23EF05682448F018BE35BD42FF9A4F78B9DA702F01D85C0E3ADB821C3;91;377000;0;0;0;G
F46254D06DDCBDF5FA0BEB9B202B6A27059D0C1126BF403357B460CA6F234DF9;40;311000;0;0;0;D
B5B2736F518E3A429A11A3A3FF496A2AB264FB11A13ADDFD27198D95DE95E5AE;94;73000;0;0;1;D
535E548FCD68E81FA7276350F4EB08CC0C7BEDAB07FF2CB3F7700F24E266E5BC;184;246000;0;0;2;G
27FDC546204334D33A5209BE04C82D972DE023504E3A57B15ABA1A8858FEB8DD;500;301000;0;0;0;G
BE24EFC3FAAB879D78FD74FB2AE21AED66CE635E0E832B71923009A876C545F2;40;679000;8;6;4;U
B991E23C0752A2C98DB6CBC5486B622E00DAE2CCC7809BFE96CFDBC9A92216F4;208;511000;0;0;0;D
1B42B3D7C6F19D47C36E497A6F3CD6A3B132BE132AA92681FE5A143943BC48A7;50;178000;0;0;0;G
38E17DC9F0ED206552C6579A54A3BD8E031AA796017525266F36336169F0C4EF;120;519000;0;0;0;G
346C2B7F0B3C06C3DD67B5674F371AE10DDC16358823797E86DD005D5637EBC1;135;43000;1;1;4;G
0BF8E3D9722F4EAAB91F307D9CB4FAB4B84C1CFA0CC29C21BB9D30F60E9E7B1E;500;301000;0;0;0;O
4DE9C1EE685506841AF039AE3DA8DF4C35BA5D6A522E5343DEAECCF171CA4E2C;106;178000;1;0;1;G
AEE55DDEE1ADD38BD3D65D9AE12F2FF3C7C69881A41541121393BFA29BB97E27;25;964000;1;1;2;D
C22F616EAF18A0A2AAF453DB025B82D785A342D7232FE54546EC83E00019A65D;277;650000;1;1;10;G
870AC3F0A358379041F6B193CB97FD05925096B840753A2F0EA7E235ED370C82;137;301000;0;0;0;G
BF2BA62012845EB981098CF35B2EC38B6ED3D68E5212C5F911C01422B82C5EDE;169;60000;0;0;0;G
8011A76D0B665B96D419E3EF216D3E17CB56729212CB3E3124C550B8F744EC3D;50;944000;0;0;0;R
C3FC8E37911CB0F0C396DF0A31796A5BB8285FB544E0162FB001A60790A54DAA;196;800000;0;0;0;D
8E9A6DA00523F5E6F29C892804A7D2975BAC13E78FBCB2EE434A4EBB807C84DC;224;951000;0;0;1;G
398EA4F29D4AC46287AA4FAAC2D48943F071DD412C24A7A8945B072C9240AC9A;497;43000;0;0;0;U
7DFE686B39071681BC1411DC1530E3F985A2D9A3DEF64D911F8F9AF2BF185674;154;489000;0;0;1;G
3B47DC25A7B66A58A67EDD4492162E0A03CE9997193DB5BF2FA33EB805A539B8;500;226000;0;0;0;G
776080C20788557A4203CBC109D75F57728D05F734B8340319D9214DD62044D3;906;670000;0;0;4;A
BC53594CDC53969D8D362A7C0B8697EC52E361599D523425BDB61FC74159576D;50;840000;0;0;0;F
E6341260AF1C944CD43F362767FF26547FA7BDA930EC3C09E66CDBC2F4C70BB2;67;504000;0;0;3;U
3CD87EFB7839561FB2092E2FD9A261099797F8F1084B6358E24CE566F094FAFA;141;850000;0;0;0;R
DD9698D89694506C4277B9E676388187310B4EEE98B31A85FFB06CFC062F3CEE;181;73000;0;0;0;G
